309,신도림,오세형,9.95,"스토리, 액션",0,세상이 무너지고 세워진 지하도시 신도림그곳에 들어가지 못하고 생존한 소년들이 지하도시의 비밀을 파헤친다
310,중증외상센터 : 골든 아워,한산이가 / 홍비...,9.97,"스토리, 드라마",0,"살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.사명감 있는 또라이. 중증외상센터의 난폭한 천사. 외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트."
311,파이게임,배진수,9.92,"스토리, 스릴러",0,시간이 흐르면 돈이 쌓인다.피가 흐르면 시간이 쌓인다.<머니게임>의 후속편!
312,캐슬,정연,9.97,"스토리, 액션",0,"복수를 위해 칼을 갈아온 특급 킬러 '김신',뒷세계 '절대권력'과의 목숨 건 한판 승부!"
313,맘마미안,미티 / 구구,9.96,"스토리, 드라마",0,아들보다 어려진 엄마?!다 큰 아들의 목숨을 건 엄마 뒷바라지!
314,화이트 블러드,임리나,9.97,"스토리, 판타지",0,스타일리쉬 뱀파이어 액션!그리고 처절한 로맨스..
315,앵무살수,김성진,9.97,"스토리, 판타지",0,평범한 뱃사공으로 살고 있는 노소하. 하지만 그의 정체는 전설적인 구파검법의 후계자다. 이제 진시황이 남긴 비서 선근경을 향한 살수행이 시작된다.
316,사상최강,황규영 / 이단아,9.53,"스토리, 판타지",0,‘천하 십대 고수’라고 불리는 자들. 인간의 한계를 뛰어넘은 그들은 서로를 견제하며 힘의 균형과 세상의 질서를 유지해왔다.바로 ‘백도현’ 그가 나타나 전까지는! 내공만으로 사상최강의 힘을 가진 남자 백도현의 시원한 한 방!
317,남주의 첫날밤을 가져버렸다,"황도톨,티바 / ...",9.97,"스토리, 로맨스",0,소설 속 엑스트라인 백작 영애 리플리로 빙의 된 여주인공.이왕 이렇게 된 거 전생에 경험하지 못한 귀족의 화려하고 풍족한 삶을 만끽하기로 한다.파티장 구석에서 혼자 술을 즐긴 것까진 기억나는데… 다음날 깨어보니 남주의 침대에 누워있는 것 아닌가!
318,하드캐리,조양,9.91,"스토리, 드라마",0,"성격은 소심하지만 게임 실력 하나는 천상계 최고인 '도윤'과공부, 인성, 외모, 게임 실력 어디 하나 부족한 것 없는 '수호'의 본격 프로게이머 도전기!"
319,소녀재판,루즌아 / 보로콤,9.73,"스토리, 드라마",0,학교에서 아무것도 아니었던 소녀의 예측불허 재판이 시작된다!평범한 박가을은 소위 '잘나가는 그룹'에 속하는 한유현의 비밀스러운 사건을 목격하고이를 이용해 한유현을 협박해서 본인이 동경했던 그룹에 속하고 싶어하는데...
320,스터디그룹,신형욱 / 유승연,9.96,"스토리, 액션",0,최악의 깡패소굴 유성공고. 교내 유일 스터디그룹의 피튀기는 생존기
321,입학용병,YC / 락현,9.77,"스토리, 액션",0,"어린 시절 비행기 추락 사고의 유일한 생존자 유이진. 살아남기 위해 용병으로 살아가던 유이진은 10년 후, 가족이 있는 고향으로 돌아왔다."
322,원수를 사랑하라,정윤 / 태건,9.95,"스토리, 로맨스",0,"고생 끝, 인생 리셋!.... 도 못했는데 과거를 들키다?!늦깎이 대학생 배연희의 고군분투 캠퍼스 로맨스!"
323,왕년엔 용사님,고샤 / 솔렘,9.93,"스토리, 판타지",0,"동네 슈퍼 아줌마 '명옥'에게어딘가 낯익은 불청객이 찾아온다.""뭐?! 마왕을 봉인해달라니, 난 올해로 49살이라고!!"""
324,만렙돌파,"성불예정,홍실 /...",8.33,"스토리, 판타지",0,"알 수 없는 오류로 3000년간 각성 테스트에 갇힌 김기봉.그 사이 현실에선 10년이 흘렀고, 온 세상은 몬스터와 던전으로 가득차게 되었다. 만렙으로 귀환한 김기봉의 모든 것을 원래대로 돌려놓기 위한 싸움이 시작된다!"
325,전자오락수호대,가스파드,9.97,"스토리, 판타지",0,아무도 모르게 게임을 굴리는 비밀의 일꾼들.최고 요원 패치의 게임 조난 굴곡사!
326,연놈,상하,9.86,"스토리, 드라마",0,"중2 여름, 가지 말라는 말도 좋아했다는 말도 하지 못한 채 보낸 그녀가 3년 만에 나타났다.지나버린 시간과 마주한 소년 그리고 소녀의 이야기"
327,고삼무쌍,B급달궁 / 하마,9.94,"스토리, 액션",0,천년간 사라진 무림이 현대 고등학교를 배경으로  되살아난다!무림인들의 고교습격! 장르파괴 무협학원액션
328,레사 시즌2~3,POGO,9.97,"스토리, 판타지",0,"어둠을 따르는 자와, 빛을 따르려는 자. 마침내 모두에게 공평한 멸망의 때가 왔다...! 멸망을 막기 위한 신들의 전쟁."
329,유일무이 로맨스,두부,9.98,"스토리, 로맨스",0,평범한 취준생 공유일의 일상에 인기절정 탑배우 탁무이와 아이돌 류민이 침범해오기 시작했다! 사심가득 탑스타♥
330,뫼신 사냥꾼,윤현승 / 방승현,9.87,"스토리, 판타지",0,"신령과도 같은 짐승인 뫼신.떠돌이 무사 한세희는 그들을 사냥하고, 그의 앞에 신비한 힘을 가진 소녀가 나타나는데..."
331,천하제일인,권순규 / 신권이,9.76,"스토리, 액션",0,"걸렸다하면 영혼까지 탈탈 털어 참교육 시켜주시는 화악골 심부름꾼, 소마.가공할 마령성의 위협으로부터 화악골을 지켜야 하는데...​지킬 수... 있을까??"
332,광장,오세형 / 김균태,9.97,"스토리, 액션",0,‘군계일학’ 정점에서 조직을 떠난 기준.15년만에홀로 복귀한다.
333,성인초딩,미티,9.56,"스토리, 드라마",0,32살 내 몸에 9살 나의 영혼이 들어왔다!대신 32살의 나는 게임기 안에 갇혀버렸네?!
334,일렉시드,손제호 / 제나,9.73,"스토리, 액션",0,<노블레스> 손제호 작가와 <소녀더와일즈> 제나 작가가 만났다!고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 러블리 2인조의 액션 판타지
335,낙향문사전,바킹독 / 고기산적,9.93,"스토리, 판타지",0,"온갖 비리가 가득한 과거 시험에 낙방해 좌절한 주인공 손빈. 자신의 신세를 한탄하는 손빈 앞에 나타난 사자혁은 그에게 자신의 일대기를 기록할 것을 청한다. 이후 둘은 함께 천하를 주유하게 되는데, 과연 그의 붓이 써 내려가는 무림 일대기는 어떠한 기록을 남기게 되고, 무림 세계에 발을 들이게 된 손빈의 운명은 어찌 흘러갈는지……"
336,원주민 공포만화,원주민,9.91,"스토리, 스릴러",0,끝까지 방심하지 말 것!당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!
337,무사만리행,운 / 배민기,9.92,"스토리, 액션",0,"2세기 후반, 마한 연맹 고리국(古離國)의 무사 나루가 로마제국의 검투 노예로 팔려가 자유를 얻기 위해 처절한 사투를 벌인다."
338,꽃만 키우는데 너무강함,쿰타타 / 주현후,9.97,"스토리, 판타지",0,"황재호는 자신의 꿈인 꽃집을 차리기 위해 게임을 시작하게 되는데,게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다"
339,걸어서 30분,이온도,9.98,"스토리, 로맨스",0,"은하학원 위성은과 지구봉의 귀갓길 로맨스. 세상 가장 설레는 시간, 걸어서 30분"
340,토끼대왕,김숭늉,9.93,"스토리, 스릴러",1,"살인마 교생, 왕따를 구원하다."
341,도망자,신영우,9.88,"스토리, 액션",0,"감옥에 수감된 하태수, 그를 죽이려는 잭, 그를 지키려는 강정오.쫓고 쫓기는 세 명이, 차량전복으로 동시에 기억상실증에 걸리게 되는데...<키드갱> 신영우 작가의 코믹액션이 돌아왔다!"
342,달콤살벌한 부부,플라비 / 장그린,9.92,"스토리, 로맨스",0,"학창 시절 내내 앙숙이었던 남자, 10년 만에 나타나 거절키 어려운 조건으로 쇼윈도 부부를 제안하다."
343,민간인 통제구역,OSIK,9.96,"스토리, 스릴러",0,GP 그 이면에 감춰져있던 차마 말하지 못했던 이야기들. 진실은 감출수록 좋다.
344,아이레,설이 / Team...,9.67,"스토리, 판타지",0,사라진 여왕의 힘을 찾기 위한 여정.그들의 위대한 모험이 시작된다.
345,난약,정현주 / 박진환,9.95,"스토리, 판타지",0,"진짜를 보는 눈, 그 눈에 비친 기이한 세계.그리고 당신의 기억 속에 있는 그 사람."
346,판타지 여동생!,유누,9.87,"스토리, 판타지",0,게임 초보 여동생의 RPG 도전기.트롤 취급은 노노! 제가 사실 엄청난 히든 직업을 갖고 있거든요?
347,경비 배두만,이영곤,9.95,"스토리, 액션",0,지난 인생이 후회스러운 건달 출신의 60대 아파트 경비원 '두만'과 남은 인생이 막막한 20대 흥신소 직원 '새봄'거대한 범죄 세력에 맞서기 위해 힘을 합쳤다!
348,요리GO,HO9,9.93,"스토리, 드라마",0,요리고등학교 졸업 후 산에서 수련을 마친 한별.특급 호텔 레스토랑에 인턴으로 취업하게 되지만엄하기로 소문난 호텔 주방에서 다양한 사건들에 휘말리게 되는데...과연 요리천재 한별은 이 어려움을 어떻게 헤쳐나갈 수 있을까?
349,집이 없어,와난,9.95,"스토리, 드라마",0,"집을 버리고 뛰쳐나간 고해준, 집 없이 텐트 생활하는 문제아 백은영. 악연으로 만난 두 사람은 버려진 옛날 기숙사에서 함께 살게 되는데.. 기숙사도 서로도 싫지만 돌아갈 곳이 없는 두 사람의 힘든 성장 이야기"
350,극야,운 / 한 큰빛,9.96,"스토리, 스릴러",0,"폭설, 강풍, 혹한 그리고 반 년 간의 길고 긴 밤이 이어지는 남극의 겨울.지구상 최악의 조건에 고립된 연구원들 앞에 정체불명의 ‘무언가’가 나타났다."
351,사냥개들,정찬,9.75,"스토리, 액션",1,"빚 때문에 얽힌 세 명의 젊은이들, 그들이 보여주는 더러운 돈 사냥이 시작된다."
352,현혹,홍작가,9.98,"스토리, 스릴러",0,"매혹적인 여인의 초상화 의뢰를 맡은 화가. 시간이 지날수록 밝혀지는 여인의 정체와 미스터리한 사건들, 그리고 어느새 여인에게 현혹된 화가의 이야기"
353,던전 씹어먹는 아티팩트,엄키,9.73,"스토리, 판타지",0,"“내가 이 아티팩트를 만진 순간 너희도 끝장난 거야!”억울하게 죽은 던전 탐험가, 재앙급 아티팩트와 함께 사이다 복수극 시작!던전은 사람의 마음을 홀려, 죽어 나간 생명의 수만큼 자신을 강화하고더욱 많은 희생양들을 유인하기 위해 달콤한 미끼, 아티팩트를 생성한다.​던전에서 계략에 의해 목숨을 잃은 스테치 아텔리어.죽음의 문턱을 넘어 두 번째 기회를 거머쥔 그는 일생 일대의 복수를 위한 기나긴 여정을 시작한다."
354,신의 탑,SIU,9.94,"스토리, 판타지",0,자신의 모든 것이었던 소녀를 쫓아 탑에 들어온 소년그리고 그런 소년을 시험하는 탑
355,빌드업,911,9.90,"스토리, 스포츠",0,축구덕후지만 볼보이만 5년째?! 빵셔틀 강마루의 열혈청춘 축구드라마
356,벚꽃이 흩날릴 무렵,황양,9.76,"스토리, 드라마",1,살인미수 현장에서 체포된 범인. 범인은 고등학생이었다. 그 고등학생의 자백이 시작된다.
357,어글리후드,미애,9.98,"스토리, 판타지",0,"외계인이 유일신으로 군림한 미친 세상, 바꾸고싶다면 사탄이 되어라"
358,나를 바꿔줘,이지호 / 호띠,9.80,"스토리, 드라마",0,"수상한 생명보험에 드는 조건으로, 하루 아침에 내가 원하는 외모로 살 수 있게 된다면? 인생을 바꾸기 위해 얼굴을 훔치다!"
359,나이트런,김성민,9.93,"스토리, 판타지",0,우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.
360,냐한남자,올소,9.98,"스토리, 로맨스",0,"냥줍을 잘못하면...남자친구가 생깁니다(?)그들의 기묘한 동거가 시작되는 순간,오늘부터 당신도 '춘배'의 매력에 헤어나올 수 없습니다."
361,신비,반지,9.98,"스토리, 로맨스",0,긴 잠에서 깨어난 미지의 생명체 신비와 그녀를 사랑하게 된 가람의 사랑 이야기 '나의 뮤즈가 되어 줄래?'
362,아홉수 우리들,수박양,9.98,"스토리, 로맨스",0,"연애, 직장, 시험 어느 하나 뜻대로 되지 않는 29살 봉우리, 차우리, 김우리. 제대로 걸렸다! 아.홉.수!우리들의 팩트폭행 로맨틱 코미디!"
363,체크포인트,송가 / 은소,9.96,"스토리, 드라마",0,내 인생에 세이브 포인트가 있다면?하루에도 수십 번씩 시간을 되돌리는 남자.
364,당신의 과녁,고태호,9.96,"스토리, 드라마",0,모든 것을 잃어버린 17년. 그래도 아직... 살아있다.나를 살인자라 손가락질한 당신들은... 무죄입니까?
365,쿠베라,카레곰,9.96,"스토리, 판타지",0,신의 이름을 가진 소녀와 마법사들이 펼쳐나가는소속불명 장르 혼합 판타지
366,트롤트랩,유비,9.95,"스토리, 액션",0,"트롤을 잡아, 인류를 지켜라!정체불명 헌터 하태와 알바헌터 지현의 통쾌한 판타지 액션"
367,견우와 선녀,안수민,9.97,"스토리, 드라마",0,죽음이 가까워진 사람들은 '거꾸로' 걸어들어 온다그리고 그게 하필 내 이상형이라니!?
368,플레이어,박종석 / 오현준,9.88,"스토리, 액션",0,베댓 공약으로 어쩌다 웹툰 속 주인공이 되었다!
369,복학생 정순이,한짜장,9.96,"스토리, 드라마",0,22살 정순이가 춘장 고등학교에 복학을 한다. 무덤덤한 자연인 순이에게 관심을 보이는 중2병 친구들. 과연 순이는 고등학교를 무사히 마무리할 수 있을까?
370,선의의 경쟁,송채윤 / 심재영,9.94,"스토리, 드라마",0,완벽해보이는 제이와 순박한 전학생 슬기. 단짝이 된 두 여고생은 점차 서로를 향한 광기를 드러내고 전교 1등을 향한 피 튀기는 경쟁이 펼쳐진다.
371,악마와 계약연애,장진 / 움비,9.98,"스토리, 로맨스",0,아무것도 원하지 않는 인간 한나.갑자기 나타난 악마와 영혼을 걸고 계약을 하게 되다?!
372,최강전설 강해효,최병열,9.64,"스토리, 액션",0,맹수같이 거친 문제아 학생들만 모여있는 최강고등학교!!그곳에서 변화가 시작되었다.
373,구남친이 내게 반했다,강하다 / 희똑,9.89,"스토리, 로맨스",0,10년을 잊지 못한 첫사랑 구남친과 원수 같은 구남친을 한 오피스에서 만나버렸다.독자님은 딸기파 초코파?! 팽팽하고 달달한 삼각 로맨스!
374,각자의 디데이,오묘,9.96,"스토리, 로맨스",0,헤어졌지만 헤어지지 않은 사이솔직하지 못한 우리들 어떻게 될까요?
375,행성인간,조석,9.95,"스토리, 스릴러",0,내가 어떤 존재들의 행성이라면?조석 작가가 그리는 신개념 스릴러
376,귀곡의 문,삼촌,9.98,"스토리, 드라마",0,"귀신소굴로 유명한 삼도천동의 흉가,평범한(?) 세입자들의 일상 개그"
377,합격시켜주세용,이온,9.98,"스토리, 판타지",0,천년째 용이 되려는 수험생 바리와전설의 과외선생 찬영이의 낙동강 용 합격 수기
378,싸이코 리벤지,기송 / 넴가,9.83,"스토리, 액션",0,종잡을 수 없는 싸이코 스트리머 네온마스크가전국의 모든 일진조직들을 상대로 전쟁을 벌인다.“너희가 나의 가족을 빼앗았으니나는 너희의 모든 걸 짓밟아주마.”
379,무모협지,초신우,9.95,"스토리, 개그",0,강호를 평정했지만 그를 괴롭히는 한가지 고민그것은 바로 대.머.리.발모제를 향한 그의 모험이 시작된다!
380,빅맨,하하영,9.75,"스토리, 스포츠",0,키가 크다는 건 엄청난 축복이라고?208cm인 나한테는 그저 저주일 뿐이다!빅맨 나은덕의 청춘 성장 학원물!!
381,두번째 생일,스프링,9.88,"스토리, 스릴러",0,열여덟 번째 생일 날. 차마 기억하고 싶지 않은 '그것'이 찾아왔다.
382,마법스크롤 상인 지오,엄재경 / 호패,9.96,"스토리, 판타지",0,"마법사인 듯, 마법사 아닌마법사 같은 너! 오지오!"
383,용왕님의 셰프가 되었습니다,문백경 / 카라쿨,9.98,"스토리, 판타지",0,인당수에 몸을 던진 심청! 귀차니즘 드래곤의 던전에서 깨어나다?사연 많은 귀염뽀짝 몬스터와 맛있는 공생라이프!
384,정순애 식당,아르몽,9.98,"스토리, 드라마",0,"미각을 잃은 사람도 이곳에 오면 ""맛있다""를 외칩니다!!따뜻한 집밥과 사람 사는 냄새가 나는 힐링공간 정순애식당에 어서오세요~"
385,마녀와 용의 신혼일기,뉴릉이 / 디망,9.93,"스토리, 로맨스",0,한 번의 실수로 인생을 꿰인 천재 마녀의 달콤살벌 신혼생활!신입과의 하룻밤으로 모든 지위와 명성에 먹칠 당하게 된 천재 마법사 웬디. 그런데 뭐..? 비밀을 지켜줄 테니 결혼해달라고...?!
386,갓핑크,이상신 / 국중록,9.96,"스토리, 액션",0,흥분하면 거대해지는 그놈!박성기를 함부로 자극하지 마라​생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션
387,성경의 역사,최경민 / 영모,9.13,"스토리, 드라마",0,"모두에게 사랑 받기에 모두가 증오하는 그녀, ‘성경’.원치않는 애정과 증오속에 성경의 대학 생활은 꼬여만 간다. “사랑해, 성경아."""
388,옆집친구,이한솔,9.88,"스토리, 로맨스",0,그냥 옆집친구였던 네가이제는 다르게 보여-
389,오피스 누나 이야기,김자네 / 와삭바삭,9.74,"스토리, 로맨스",0,"회사 TF팀에서 만난 성숙하고 매력적인 연상의 여자 안책임님.현명하고, 배려심 깊고, 그래서 끌리는……하지만, 아이가 있는 여자."
390,인어를 위한 수영교실,용찬,9.98,"스토리, 로맨스",0,헤엄에 서툰 인어를 위한 수영 교실! 초아는 수영을 배워 그리워하던 바다로 다시 돌아갈 수 있을까?
391,헬퍼 2 : 킬베로스,삭,9.25,"스토리, 액션",0,역시는 역시 역시군.킬베로스 트라이브의 대장 장광남이 펼치는 스트릿 액션 만화.
392,보살님이 캐리해!,성코 / 콩자,9.79,"스토리, 액션",0,억겁의 시간을 넘어 환생한 보살들이여 야차들의 습격에서 평화로운 일상과 법화를 수호하라!
393,로어 올림푸스,레이첼 스마이스,9.84,"스토리, 로맨스",0,"어디서도 본 적 없는 신화 이야기, 풋내기 여신 페르세포네와 지하세계의 왕 하데스의 현대판 로맨스 판타지!글로벌 No.1 인기작 'Lore Olympus'를 한국어 버전으로 감상하세요."
394,마른 가지에 바람처럼,달새울 / 화음,9.96,"스토리, 로맨스",0,"남편을 잃고, 아이를 빼앗기고, 이제 생매장을 눈 앞에 둔 과부 리에타. 그 곳에 ‘미친 폐황자’로 불리는 저주받은 땅, 악시아스 성의 대공. 킬리언이 나타났다.그녀를 데려가겠다고 말하는 킬리언이 인사를 건넨다. “안녕, 요부”"
395,태백 : 튜토리얼 맨,이난 / 백세,9.91,"스토리, 판타지",0,초보스킬만 Lv.999!자아를 갖게 된 튜토리얼 NPC의 모험기!!
396,아는 여자애,허니비,9.97,"스토리, 로맨스",0,"어느날 갑자기 고등학생으로 돌아온 하영. 다시 한 번 기회가 주어진다면 첫사랑을 이룰 수 있을까?내게는 운명, 그애에겐 아는 여자애"
397,가슴털 로망스,갸오오,9.91,"스토리, 개그",0,최고의 상남자가 되기 위한 여행을 떠나는 장호풍과 친구들명언범벅 눈물범벅 의리범벅 개그만화!
398,신의 언어,장래혁,9.72,"스토리, 판타지",0,퇴마계의 신개념 영웅!프로그래머 난새의 마계 전투가 시작된다!
399,갓물주,HD3,9.91,"스토리, 드라마",0,과거로 갈 수 있는 건물을 얻게 된 평범한 청년 송강기.시간 이동으로 내가 얻은 이득만큼 누군가는 피해를 보게 되는 파이 싸움의 현실!강기는 과연 어떤 선택을 해 나갈 것인가...
400,고래별,나윤희,9.98,"스토리, 로맨스",0,"1926년 일제 식민 지배 하의 조선. 17세 소녀 수아는 군산 일대 친일파 대지주의 집에서 몸종으로 일하고 있다. 어느 날 수아는 부상을 입은 채 해변가에 쓰러져 있는 독립운동가 의현을 발견하고, 그를 보호하게 되는데..."
401,자취방 신선들,마로 / 강재건,9.93,"스토리, 드라마",0,옥황상제를 꿈꾸는 선녀 '묘령'. 인간들이 아파트를 짓느라 산을 밀어버리는 바람에 백수가 되어버린 산신 '한호'. 그리고 인간이웃인 생계형 바람둥이 '민우'와 사회성 제로 오타쿠 '나라'. 4인방이 펼치는 본격 판타지 시트콤 드라마!
402,탑코너,윤성 / 라군,9.85,"스토리, 스포츠",0,수학 천재의 킥오프! 꿈을 좇는 소년들의 축구드라마
403,구름이 피워낸 꽃,비온후,9.97,"스토리, 로맨스",0,이름뿐인 왕녀에서 진정한 왕녀로!아름다운 연꽃 아래 가려진 궁중 로맨스
404,리턴 투 플레이어,인덱스 / 세혼,9.86,"스토리, 판타지",0,"어느 날, 게임이 되어버린 세상.갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어  퀘스트를 달성해야 한다!인류의 종말에서 회귀한 2회차 플레이어, 김세한.그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!"
405,왕따협상,아이아리,9.43,"스토리, 드라마",0,일진의 괴롭힘과 어머니의 집착으로 하루하루 지옥 같은 나날들.왕따 주민성은 최악의 인생에서 벗어나기 위한 협상을 시작한다.
406,별종,이무기,9.94,"스토리, 드라마",0,이방인이 지구에 방문했다.불행은 그 때부터 시작되었다.예측불허 전개의 SF 스릴러.
407,"플레이, 플리",이에프,9.96,"스토리, 로맨스",0,내 비밀을 유일하게 아는 아이돌이 같은 과 동기? 아이돌로부터 도착한 수상한 디엠! 우리가 같은 과 동기라는 사실을 너는 알까?
408,정년이,서이레 / 나몬,9.98,"스토리, 드라마",0,"가진 것 없고 배운 것 없지만, 소리 하나만큼은 타고난 목포 소녀 정년! 정년의 꿈은 여성 국극단에 들어가 부자가 되는 것인데… 배워야 할 것은 많고, 주연 배우 자리는 멀기만 하다. 과연 정년은 대 스타가, 부자가 될 수 있을까?"
409,이츠마인,럭스,9.97,"스토리, 스릴러",0,"""어떻게 해야 널 지킬 수 있을까, 다정아?"" 10년 뒤 다정이가 죽는다는 메시지를 본 요한, 과연 그는 그녀를 지켜낼 수 있을 것인가."
410,방탈출,십박,9.94,"스토리, 스릴러",0,갑자기 떨어진 이곳에서 목숨을 건 방탈출이 시작된다.모든 상황을 의심해라! 아니면 죽음뿐이다...
411,금혼령-조선혼인금지령,천지혜 / 산책,9.96,"스토리, 로맨스",0,7년째 이어진 조선혼인금지령?!왕을 상대로 한 인생 사기극
412,팔려 온 신부,"지기, 시크크 /...",9.65,"스토리, 로맨스",0,"고군분투 성장 사극 로맨스!“오백 냥, 그 돈의 값어치를 다할 때까지 그대는 내 신부다.”조선 최대 화룡 상단의 대행수 최태웅. 세상의 모든 걸 돈으로 사고팔던 그가 과연 신부까지 돈으로 살 수 있을까?"
413,피와 나비,레민,9.95,"스토리, 판타지",0,"어느 날 나타난 정체불명의 괴물 '벌레'와, 그에 맞서는 힘을 가진 '나비'의 아이들."
414,동트는 로맨스,유월,9.98,"스토리, 로맨스",0,"필름이 끊긴 사이, 짝사랑 후배와 무슨 일이...?!어리둥절해도 어쨌든 해는 뜬다, 귀염뽀짝 청춘로맨스"
415,아도나이,주동근,9.94,"스토리, 스릴러",0,"외계인을 믿는 사이비종교 심층 취재기이 종교, 알면 알수록 위험하다"
416,삶이 우리를 속일지라도,김지수,9.94,"스토리, 로맨스",0,재벌 3세들과 친해진 가난한 대학생!그녀는 솔직해질 수 있을까?
417,상남자,도가도,9.79,"스토리, 액션",0,"천상천하유아독존, 최고의 샐러리맨 한유현.모든 것을 잃고 회귀하여 삶을 재설계한다!"
418,이것도 친구라고,제야,9.96,"스토리, 드라마",0,내 평범한 일상을 조여오는 시한폭탄 같은 녀석들이 찾아왔다! 파란만장한 청춘 라이프
419,사장님을 잠금해제,박성현,9.94,"스토리, 개그",0,"얼떨결에 죽어 스마트폰이 된 39살 대기업 천재 CEO 선주,얼떨결에 그 스마트폰을 주운 29살 취준생 인성,아홉수 두 사람이 힘을 합쳐 살인범을 찾는다."
420,미래의 골동품 가게,구아진,9.97,"스토리, 스릴러",0,저주를 풀기 위한 단 한 가지의 방법. 소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다.
421,오늘 밤만 재워줘,해번 / 유나나,9.77,"스토리, 로맨스",0,"28살 모태솔로 감규리, 드디어 남자에게 '고백'을 받았는데... 술에 취해 기억이 나지 않는다?!"
422,시월드 판타지,진돌 / 히디,9.89,"스토리, 판타지",0,"첫 눈에 반한 남편이 악마라니....그리고 시어머니는 마왕?! ㄴ(°0°)ㄱ용사 조라세, 시댁의 '찐' 마왕과 목숨을 건(?) 대결이 시작된다."
423,땅 보고 걷는 아이,다온,9.95,"스토리, 드라마",0,나는 항상 주눅들어있는 아이였다.폭력이 나에게 미친 영향에 대한 이야기.
424,내게 필요한 NO맨스,마그네슘,9.94,"스토리, 드라마",0,한번도 연애감정을 느낀 적 없는 아연은 혼자 남을 두려움에 신을 원망한다.그리고 갑자기 엄청난 남자들과 엮이기 시작하는데..?2019 지상최대 공모전 3기 장려상 수상작!
425,롤랑롤랑,자유,9.98,"스토리, 판타지",0,코기 왕자 롤랑과 마녀 루이사의 모험 이야기.베일에 숨겨져 있던 대사제의 과거와 교단의 비밀이 드디어 밝혀지는데...
426,가비지타임,2사장,9.96,"스토리, 스포츠",0,열혈따윈 개나 줘.낙오자들 뿐인 농구부의 운명은?
427,얼굴천재,지에이,9.82,"스토리, 드라마",0,"어느 날 갑자기 게임 캐릭터로 변신하는 능력이 생겼다! 그 스킬과, 그 모습이 모두 내 것이다.나는 이제 언제든 ""얼굴천재""가 된다!"
428,침범,공세리 / 영영이,9.83,"스토리, 스릴러",1,"6살이라고 생각하기 힘들만큼 잔혹성을 보이는 '소현', 왠지 모를 꺼림칙함이 느껴지는 고독사 청소업체 직원 '해영'.그녀를 만난 후, 내 삶이 무너지기 시작했다"
429,별을 삼킨 너에게,ARI,9.92,"스토리, 로맨스",0,"어둠 같은 현실 속에서도 우리가 빛나는 이유는, 저마다의 별을 품고 있어서가 아닐까?별처럼 빛나는 우리들의 성장, 그리고 로맨스.네이버웹툰 최강자전 19년 대표작."
430,일진이 사나워,강환영 / 김현아,9.82,"스토리, 드라마",0,갑작스러운 고백으로 만난 나와 정반대인 남자친구. 우리... 왜 사귀는거지?
431,소심한 팔레트,한민기,9.96,"스토리, 로맨스",0,소심해서 좋아하는 사람에게 말도 못 붙이고 친구들에게 늘 무시 당하기 일수라면? 당신의 설렘이 현실이 되는일러스트 동아리 팔레트로 오세요
432,두근두근 연극부,김태경,6.78,"스토리, 로맨스",0,"<결계녀> 김태경 작가 신작. 전학생 김승민, 여자친구를 사귀기 위해 예쁜 애들이 많은 연극부로 직행한다. 그 연극부는 수많은 남학생들이 부원들의 미모에 속아서 들어왔다가 버티지 못하고 탈퇴해서 인원이 딱 1명 모자랐는데..! ""우리 연극부에 들어올래? 1년간 연극부에서 버티면 부원들 중 누군가가 여친이 되어줄게♡"""
433,남자주인공의 여자사람친구입니다,류희온 / 카콘,9.89,"스토리, 로맨스",0,어느 날 눈을 떠보니 소설 속 악녀로 환생 해버렸다…?!살기 위해서는 남자 주인공을 피해야만 한다!
434,판사 이한영,문성호 / 전돌돌,9.48,"스토리, 드라마",0,"법정 안에서 정의를 실현할 수 있다고 믿었던 판사 이한영은 상관의 명령을 따르지 않고 재벌에게  실형 선고를 내렸다가 살해당하고 만다. 하지만 어렸을 적 들었던 땡중의 헛소리 때문일까? 이한영은 모든 기억을 가지고 두 번째 삶의 기회를 얻는다. 오로지 정의밖에 모르는 사법부의 이단아 이한영, 세상이 그를 필요로 한다."
435,새벽 두 시의 신데렐라,산차,9.95,"스토리, 로맨스",0,"3년이나 사귄 연인인 서주원이 재벌가의 막내아들이란 것을 알게 된 지 두 달. 하윤서는 주원과 헤어지는 대가로 돈을 받는다. 그리고 실제로 헤어지기 위해 정 떨어지는 행동들을 하지만, 주원은 아랑곳하지 않고 윤서의 마음을 돌리려 노력하는데…."
