idx,name,score,writer,age_limit,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,keywords
168,판타스틱 어른백서,9.03,이동욱,0,1,0,0,1,0,0,0,0,0,0,0,0,"['홍보', '컴퍼니', '눈물', '회사', '이향', '필살', '좌충우돌', '컨텐츠', '방자', '주인공', '게임', '생활', '입사', '드라마']"
169,징글정글,9.81,김용진,0,1,0,0,0,0,0,0,1,0,0,0,0,"['동물', '친구', '마을', '비의', '사랑', '징글', '일상', '정글', '밀림', '다양', '조금', '모습']"
170,기기괴괴,9.9,오성대,0,0,0,0,0,0,0,0,0,1,0,0,0,"['오성', '괴상', '테리', '미스', '절벽', '기묘', '옴니버스', '스릴러', '버스']"
171,살人스타그램,9.59,령,1,0,0,0,0,0,0,0,0,1,0,0,0,"['시즌', '마피아', '귀신', '스릴러', '잔혹', '초대', '게임', '투표', '플레이어']"
172,청춘 블라썸,9.97,홍덕,0,0,0,0,0,0,0,0,0,0,0,0,0,"['가기', '아이', '청춘', '성장']"
173,단편.zip,9.66,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['공개', '설정', '소재', '단편', '모음', '제한', '길이', '장르']"
174,히어로메이커,9.96,빤쓰,0,0,0,0,0,1,0,0,0,0,0,0,0,"['만장', '연극', '소원', '나라', '영웅', '전격', '대장정', '만들기', '파란만장', '공주', '결심']"
175,AI가 세상을 지배한다면,9.91,POGO,0,0,0,0,0,1,0,0,0,0,0,0,0,"['성공', '기술', '발전', '첨단', '풍경', '삭막', '자로', '옴니버스', '버스', '최첨단', '개발', '지도', '특이점', '세상', '지도자', '한국']"
176,결혼생활 그림일기,9.93,은꼼지,0,0,0,1,0,0,0,0,0,0,0,0,0,"['짐승', '생활', '결혼']"
177,내일,9.97,라마,0,0,0,0,0,0,0,1,0,0,0,0,0,"['저승', '차사', '기업', '위기관리', '막내', '우연', '계약', '관리', '위기', '주마등', '특별', '취업', '독점', '사고']"
178,신상 미스터리 극장,9.72,신상윤,0,0,0,0,0,0,0,0,0,1,0,0,0,"['예상', '연극', '막이', '이상', '상상']"
179,먹이,9.98,외눈박이,0,0,0,0,0,0,0,0,0,1,0,0,0,"['귀신', '현실', '아이', '악몽']"
180,우리는 요정!,9.92,억수씨,0,0,0,0,0,0,0,0,0,1,0,0,0,"['요정', '옴니버스', '추억', '억수', '부작', '코믹', '버스']"
181,2020 호랑 공포 단편선,9.87,호랑,0,0,0,0,0,0,0,0,1,0,0,0,0,"['진짜', '귀신', '대한민국', '호랑', '옥수', '공포']"
182,스크립토리움,9.94,Song,0,0,0,0,0,1,0,0,0,0,0,0,0,"['신화', '전설', '단편', '생활']"
183,후덜덜덜 남극전자,9.94,김민혁,0,0,0,0,1,0,0,0,0,0,0,0,0,"['남극', '사원', '출근', '준비', '이직', '일차', '정훈', '신입', '전자']"
184,로그아웃,9.81,임목원,0,0,0,0,0,0,0,0,0,1,0,0,0,"['기술', '신기술', '욕망', '충족', '인류', '상상', '선물', '개발', '저주']"
185,당신의 향수,9.98,호우,0,0,0,0,0,0,0,1,0,0,0,0,0,"['향기', '조향사', '손님', '향수']"
186,이말년씨리즈,8.95,이말년,0,0,0,0,1,0,0,0,0,0,0,0,0,"['정의', '말년', '개그', '상상', '설정', '방식', '확립', '전개', '독특']"
187,덴마,9.54,양영순,0,0,0,0,0,1,0,0,0,0,0,0,0,"['마가', '주택', '모험', '악당', '특수', '꼬마', '업무', '기상천외', '능력']"
188,고(故)노무현 前대통령 추모웹툰,9.39,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['다음', '소박', '파란', '기억', '네이트', '애도', '카툰', '마음', '웃음', '추모']"
189,마루한 - 구현동화전,9.89,박성우,0,0,0,0,0,0,1,0,0,0,0,0,0,"['동화', '마루', '해지', '무협']"
190,하루 3컷,9.91,배진수,0,0,0,0,0,0,0,0,0,1,0,0,0,"['가벼운', '하루']"
191,한 살이라도 어릴 때,9.95,"김진, 서나래, ...",0,0,0,0,0,0,0,0,0,1,0,0,1,"['지금', '나래', '타임', '살이', '냉이', '고양이', '나이스', '여행기', '일기']"
192,야자괴담,9.95,이도광,0,0,0,1,0,0,0,0,0,0,0,0,0,"['현실', '괴담', '야자', '학교', '그날']"
193,중독연구소,9.89,김택기,0,0,0,1,0,0,0,0,0,0,0,0,0,"['무엇', '태림', '모두', '중독', '가정', '자라', '문제', '소년', '병원', '전문', '입사']"
194,2011 미스테리 단편,8.44,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['테리', '미스', '괴담', '여름', '등골']"
195,2013 전설의고향,9.2,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,"['여름', '머리', '특집', '전설', '단편', '릴레이', '고향']"
196,죽음에 관하여,9.97,시니,0,0,0,0,0,0,0,1,0,0,0,0,0,"['경계선', '죽음']"
197,입시명문사립 정글고등학교,9.91,김규삼,0,0,0,0,0,1,0,0,0,0,0,0,0,"['입시', '사립', '군더더기', '고등학교', '명문', '정글', '입학', '다양', '환영', '계층', '교육', '학생']"
198,아스란영웅전,9.94,박성용,0,0,0,0,1,0,0,0,0,0,0,0,1,"['추리', '포악', '드래곤', '사의', '용사', '평화', '판타지', '한데', '본격', '세상', '대륙']"
199,닥터 프로스트 시즌 1~2,9.95,이종범,0,0,0,0,0,0,0,1,0,0,0,0,0,"['질병', '닥터', '활약', '천재', '군상', '심리학자', '다양', '로스트', '마음']"
200,이말년씨리즈 2018,8.8,이말년,0,0,0,0,1,0,0,0,0,0,0,0,0,"['망상', '일상', '말년']"
201,금요일 베스트,9.95,배진수,0,0,0,0,0,0,0,0,0,1,0,0,0,"['조각', '금요', '상상', '진수', '반전', '세상', '공포']"
202,2015 소름,9.83,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['여름', '특집', '단편', '공포']"
203,싸우자귀신아,9.9,임인스,0,0,0,0,0,0,0,0,0,1,0,0,0,"['한판', '귀신', '불명', '마사', '승부', '좌충우돌', '장르']"
204,나는 어디에 있는 거니,9.83,서나래,0,0,0,1,0,0,0,0,0,0,0,0,0,"['작정', '여행', '준비', '엉망진창', '여행기']"
205,낢에게와요,9.88,서나래,0,0,0,1,0,0,0,0,0,0,0,0,0,"['친구', '은총', '사랑', '신입생', '제일', '좌충우돌', '소외', '세상', '짝사랑', '연애']"
206,"2014 네이버 웹툰, 왓 이프?",9.69,웹툰작가,0,0,0,0,1,0,0,0,0,0,0,0,0,"['여름', '특집', '리메이크', '기념', '단편']"
207,우리들은 푸르다,9.32,문택수,0,0,0,0,0,0,0,1,0,0,0,0,0,"['매일', '개그', '사건', '일상', '차원', '라면', '학년', '연파랑', '블록버스터']"
208,오민혁 단편선,9.97,오민혁,0,0,0,0,0,0,0,0,0,1,0,0,0,"['세계', '여운', '명의']"
209,DEY 호러채널,9.95,DEY,0,0,0,0,1,0,0,0,0,0,0,0,0,"['데드', '효과', '이즈', '실험적', '옴니버스', '선기', '실험', '소름', '연출', '버스', '단편', '공포', '활용']"
210,삼국전투기,9.37,최훈,0,0,0,1,0,0,0,0,0,0,0,0,0,"['한판', '승부', '삼국', '마왕', '전투기', '삼국지', '에이스', '패러디', '이색']"
211,2015 사이,9.88,웹툰작가,0,0,0,0,0,0,0,0,0,0,0,0,0,"['그때', '특집', '로맨스', '마음', '콜라']"
212,2017 사이다를 부탁해!,9.78,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['사연', '실제', '독자', '고구마']"
213,2012 지구가 멸망한다면?,9.26,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['테리', '미스', '특집', '다양', '소재', '멸망', '단편', '지구']"
214,자율공상축구탐구만화,9.27,조석,0,0,0,0,0,0,0,0,0,0,0,1,0,"['축구', '유럽', '국내', '자율', '월드컵', '특집', '페이지', '컨텐츠', '제공', '스포츠', '탐구', '리그']"
215,2018 루키 단편선-지옥캠프,9.89,웹툰작가,0,0,0,0,0,1,0,0,0,0,0,0,0,"['시즌', '이두', '직접', '현세', '지옥', '캠프', '전설', '단편', '프로']"
216,2015 루키 단편선-지옥캠프,9.92,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,"['시즌', '프로', '이두', '직접', '현세', '신인', '전설', '단편', '호가']"
217,2016 비명,9.14,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,1,"['여름', '특집', '소리', '스크롤', '단편', '공포', '비명']"
218,공부하기 좋은 날,9.84,황준호,0,0,0,0,1,0,0,0,0,0,0,0,0,"['학생', '조금', '공부']"
219,2017 멋진 신세계,9.93,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,"['지배', '미래', '피아', '특집', '충격적', '단편', '충격']"
220,호랭총각,9.9,강호진,0,0,0,0,0,0,0,1,0,0,0,0,0,"['친구', '나무꾼', '씨리얼', '선량', '이상', '덩치', '끼니', '대신', '가난', '총각', '아침', '연못', '호크', '사발', '하루']"
221,귀전구담,9.98,QTT,0,0,0,0,0,0,0,0,0,1,0,0,0,['귀신']
222,남기한엘리트만들기,9.94,미티,0,0,0,0,0,0,0,1,0,0,0,0,0,"['프로젝트', '살기', '과거', '준비', '기한', '인생', '남기', '엘리트', '시험', '공무원', '한번쯤']"
223,놓정동화,9.93,신태훈,0,0,0,0,0,0,0,1,0,0,0,0,0,"['정신', '동화']"
224,2017 루키 단편선-지옥캠프,9.88,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시즌', '이두', '직접', '현세', '지옥', '캠프', '전설', '단편', '프로']"
225,사랑in,9.51,전세훈,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수채화', '사랑', '추억', '터치', '물감', '감성', '전세', '감동']"
226,구름의 노래,9.88,호랑,0,0,0,0,0,0,0,1,0,0,0,0,0,"['밴드', '행복', '풍요', '노래', '탈출', '음악', '성장']"
227,차차차,9.94,한나,0,0,0,0,1,0,0,0,0,0,0,0,0,[' ']
228,천리마 네버다이,9.96,김규삼,0,0,0,0,0,0,0,1,0,0,0,0,0,"['마트', '전반', '천리마', '가운', '멤버', '특별', '기념', '드라마']"
229,타투,9.19,노지현,0,0,0,0,0,0,0,1,0,0,0,0,0,"['여고생', '가게', '오픈', '옴니버스', '신비', '버스', '유기', '중심']"
230,리얼주주,9.87,손태규,0,0,0,0,0,0,0,1,0,0,0,0,1,"['동물원', '사의', '리얼', '주주', '지전', '규의', '데뷔작']"
231,호러전파상,9.74,봄소희,0,0,0,1,0,0,0,0,0,0,0,0,0,"['정체', '야크', '가게', '미스터리', '불명', '피해', '명심', '전자기기', '주인', '전파']"
232,아이들의 권 선생님,9.95,호우,0,0,0,0,0,0,0,0,0,0,0,0,0,"['선생님', '소한', '일상', '조폭', '아이', '꼬마', '히어로', '학교', '다섯']"
233,2015 우주특집 단편,9.54,웹툰작가,0,0,0,0,1,0,0,0,0,0,0,0,0,"['상상력', '오페라', '우주', '스페이스', '배경', '무한']"
234,우바우,9.97,잇선,0,0,0,0,0,1,0,0,0,0,0,0,0,['시궁']
235,가령의 정체불명 이야기,9.95,가령,0,0,0,0,0,1,0,0,0,0,0,0,0,"['총구', '현실', '연기', '어가', '비현', '실적', '판타지', '회색빛']"
236,고고루키루,9.96,한경찰,0,0,0,0,0,0,0,1,0,0,0,0,0,"['지금', '천진난만', '정체불명', '루가', '선녀', '불명', '카리스마', '인조']"
237,2012 루키 단편선-지옥캠프,9.49,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시즌', '프로', '이두', '직접', '현세', '전설적', '컴백', '신인', '전설', '단편', '호가']"
238,카라멜마끼아또,9.9,김명현,0,0,0,0,0,0,0,1,0,0,0,0,0,"['사랑', '커피']"
239,2016 루키 단편선-지옥캠프,9.94,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시즌', '이두', '직접', '현세', '신인', '전설', '단편', '프로']"
240,킬러 김빵빵,9.82,김레옹,0,0,0,0,0,0,0,0,0,1,0,0,0,"['킬러', '시민', '예외', '사악', '위협']"
241,핑크레이디 클래식,9.91,"연우, 서나",0,0,0,0,0,0,0,0,0,0,0,0,0,"['핑크', '뒤죽박죽', '미술사', '레이디', '겨울', '여행기', '석이']"
242,귀도,9.91,주동근,0,0,0,0,1,0,0,0,0,0,0,0,0,"['내가', '이제', '귀신', '얘기']"
243,2014 루키 단편선-지옥캠프,9.9,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시즌', '프로', '이두', '직접', '현세', '전설적', '전설', '신인', '단편', '호가']"
244,한국만화거장전,9.9,한국만화가협회,0,0,0,0,1,0,0,0,0,0,0,0,0,"['이제', '전설', '오늘날', '한국', '거장']"
245,12차원 소년들,9.89,컷부,0,0,0,1,0,0,0,0,0,0,0,0,0,"['녀석', '차원', '다양', '소년']"
246,웨스트우드 비브라토,9.92,윤인완,0,0,0,0,0,0,0,1,0,0,0,0,0,"['암행', '천재', '악기', '선율', '어사', '바둑', '삼국지', '음악', '아프리카', '수리공', '아일랜드', '드라마']"
247,연,9.78,구아진,0,0,0,0,1,0,0,0,0,0,0,0,0,"['지금', '구아', '옴니버스', '스릴러', '버스', '오늘']"
248,내일은 럭키곰스타,9.52,김풍,0,0,0,0,0,0,0,0,0,1,0,0,0,"['삼류', '인간적', '배꼽', '인형']"
249,차원이 다른 만화,9.95,요엔,0,0,0,0,0,0,0,1,0,0,0,0,0,['차원']
250,색으로 말하다,9.9,요한,0,0,0,0,0,1,0,0,0,0,0,0,0,"['홍화', '행복', '열정', '쪽빛', '문화', '조화', '천연', '치자', '중심', '염색']"
251,네로의 실험실,9.95,외눈박이,0,0,0,0,0,0,0,0,0,1,0,0,0,"['장치', '아가씨', '비올', '기묘', '태엽', '환상', '마법사', '환상적']"
252,소곤소곤,9.97,옛사람,0,0,0,0,0,0,0,0,0,1,0,0,0,['귓가']
253,수사9단,9.9,김선권,0,0,0,0,1,0,0,0,0,0,0,0,0,"['조양', '정통', '사건', '반장', '달기', '해결', '불통', '진과', '형사', '정보', '수사', '정보통', '강호', '당황', '자칭', '고집']"
254,S라인,9.85,"꼬마비,앙마비",0,0,0,0,0,1,0,0,0,0,0,0,0,"['미래', '정체', '머리', '라인', '시간']"
255,퓨리스틱,9.94,유성연,0,0,0,0,0,1,0,0,0,0,0,0,0,"['망상', '성연', '흔적', '과학', '상과', '단편']"
256,탐구생활3,9.79,메가쇼킹,0,0,0,0,1,0,0,0,0,0,0,0,0,"['지상', '씀씀이', '사랑', '최강', '소인배', '플레이', '마음', '진상', '간사', '가족']"
257,2013 루키 단편선-지옥캠프,9.81,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시즌', '프로', '이두', '직접', '현세', '전설적', '신인', '전설', '단편', '호가']"
258,탐구생활4-그대와 함께 하이킹,9.68,메가쑈킹,0,0,0,0,1,0,0,0,0,0,0,0,0,"['습관', '도보', '최강', '배려', '식탐', '제로', '아내', '요절', '대장정', '남편', '소심', '복통', '하이킹', '습관성', '금보']"
259,사노라면,9.77,네이버 웹툰 작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['시기', '기대']"
260,고(故)길창덕화백 추모웹툰,9.76,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['즐거움', '만화가', '주신', '창덕', '선생님', '선물', '대한민국', '세대', '여사', '한국', '명랑', '효시', '이자', '꺼벙이', '악질', '추모']"
261,심부름센터 K,9.63,김선권,0,0,0,1,0,0,0,0,0,0,0,0,0,"['임무', '해결', '직원', '수사', '특별', '능력']"
262,천적,9.83,꼬마비,0,0,0,0,1,0,0,0,0,0,0,0,0,"['일반', '일상', '중계', '대결', '무규칙']"
263,레인보우 로즈,9.93,김예린,0,0,0,0,1,0,0,0,0,0,0,0,0,"['보우', '로즈', '당선작', '레인', '스카우트', '서울']"
264,국가의 탄생,9.46,고리타,0,0,0,0,0,1,0,0,0,0,0,0,0,"['해만', '눈물', '다이시', '변기', '세상', '축구장']"
265,외모지상주의,9.45,박태준,0,0,1,0,0,0,0,1,0,0,0,0,0,"['내가', '이유', '외모', '완벽', '인생']"
266,여신강림,9.64,야옹이,0,0,1,0,0,0,1,0,0,0,0,0,0,"['여신', '수호', '사랑', '호강', '로맨스', '글로벌', '대표', '인기', '주경', '청춘', '메이크업']"
267,싸움독학,9.81,박태준,0,0,1,0,0,0,0,0,0,0,0,0,0,"['비밀', '발견', '떼돈', '튜브']"
268,연애혁명,9.87,232,0,0,1,0,0,0,1,0,0,0,0,0,0,"['사랑', '고등학생', '공주', '정남', '자림', '금사', '평범', '여학생']"
269,고수,9.97,류기운,0,0,1,0,0,0,0,1,0,0,0,0,0,"['최강', '무협', '불패', '고수', '전설', '콤비', '강의', '천하제일', '용비']"
270,여성전용헬스장 진달래짐,8.74,유기,0,0,1,0,0,0,1,0,0,0,0,0,0,"['이사', '운동', '전용', '무료', '제안', '나리', '가격', '직장인', '헬스장', '리모델링', '헬스', '전세금', '상태', '동안', '이자', '전기', '관장', '집주인', '도전', '비밀', '계단', '아래층', '숨쉬기', '최초', '인생', '진달래', '장과']"
271,프리드로우,9.9,전선욱,0,0,1,0,0,0,0,1,0,0,0,0,1,"['시트콤', '학원', '태성', '다양', '스펙타클', '청춘', '중심', '드라마']"
272,전지적 독자 시점,9.95,UMI,0,0,1,0,0,1,0,0,0,0,0,0,0,"['완주', '독자', '세계', '한순간', '소설', '전개', '멸망', '세상', '평범']"
273,더 복서,9.94,정지훈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['적인', '트레이너', '재능', '전설', '축복', '소년', '충격적', '복서', '발견', '충격', '저주']"
274,호랑이형님,9.98,이상규,0,0,1,0,0,0,0,1,0,0,0,0,0,"['반인', '지배', '얼떨결', '괴물', '갑사', '착호갑사', '지망', '호랑이', '가우리', '이용', '신비', '지망생', '반수', '아이', '보호자', '눈썹', '세상']"
275,데드퀸,9.95,김규삼,0,0,1,0,0,0,1,0,0,0,0,0,0,"['데드', '진짜', '절망', '장대', '죽음', '재림', '여왕', '이브', '임박', '세계관']"
276,뷰티풀 군바리,9.82,설이,0,0,1,0,0,0,0,0,0,0,0,1,0,"['본격', '군대']"
277,복학왕,9.15,기안84,0,0,1,0,0,0,1,0,0,0,0,0,0,"['대학', '기명', '생활', '패션']"
278,관계의 종말,9.72,김용키,0,0,1,0,0,0,0,0,0,1,0,0,0,"['친구', '사건', '여름휴가', '만남', '불쾌', '우마', '지옥', '주인공', '트라', '주인', '비경', '타인', '사고']"
279,갓 오브 하이스쿨,9.65,박용제,0,0,1,0,0,0,0,1,0,0,0,0,0,"['허구', '고등학생', '대회', '전세계', '액션', '막장', '전국', '기대']"
280,바른연애 길잡이,9.97,남수,0,0,1,0,0,0,0,0,0,0,0,0,0,"['계획', '만큼', '캠퍼스', '모두', '동아리', '충족', '진행', '로망', '로맨스', '다이어리', '선배', '실천', '생활', '연애', '감정']"
281,윈드브레이커,9.87,조용석,0,0,1,0,0,0,0,0,0,0,0,1,0,"['자유', '모범생', '자현', '크루', '자전거', '청춘', '혼자', '드라마', '라이']"
282,이두나!,9.96,민송아,0,0,1,0,0,0,0,0,0,0,0,0,0,"['첫사랑', '리스트', '소개팅', '아이', '누나', '송아']"
283,참교육,9.59,채용택,0,0,1,0,0,0,0,0,0,0,0,0,0,"['보호국', '교권', '채용', '한가람', '신석기', '진의', '소속', '참교육', '나화', '부활', '교육']"
284,취사병 전설이 되다,9.95,제이로빈,0,0,1,0,0,0,0,0,0,1,0,0,0,"['한줄기', '기회', '대한민국', '취사', '불안', '성재', '대표', '수저', '전설', '생활', '취사병']"
285,백수세끼,9.87,치즈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['메뉴', '역사', '백수', '시절', '음식', '연애']"
286,소녀의 세계,9.97,모랑지,0,0,1,0,0,0,0,1,0,0,0,0,0,"['친구', '우정', '진짜', '오리', '백조', '사실', '완벽', '갈등', '소녀', '맘씨']"
287,바이러스X,8.6,준,0,0,1,0,0,0,0,1,0,0,0,0,0,"['바이러스', '인류', '사망률', '위협']"
288,재혼 황후,9.97,알파타르트,0,0,1,0,0,0,1,0,0,0,0,0,0,"['황제', '정부', '완벽', '이혼', '인기', '소설', '남편', '황후', '나비', '결심', '대제국']"
289,열렙전사,9.95,김세훈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['최강', '용사', '현실', '동료', '시드', '본격', '전사', '클리어']"
290,랜덤채팅의 그녀!,9.71,박은혁,0,0,1,0,0,0,0,1,0,0,0,0,0,"['준우', '기적', '랜덤', '캐릭터', '채팅']"
291,비질란테,9.98,CRG,0,0,1,0,0,0,1,0,0,0,0,0,0,"['원망', '구멍']"
292,힙한남자,9.76,혜니,0,0,1,0,0,1,0,0,0,0,0,0,0,"['회사', '엉덩이', '국내', '구구', '요가', '대표', '대표인', '복반', '성가', '까까']"
293,1초,9.98,시니,0,0,1,0,0,0,0,0,0,0,0,1,1,"['미래', '진짜', '긴장', '전설적', '구조', '전설', '특별', '촌각', '소방관', '능력']"
294,하루만 네가 되고 싶어,9.98,삼,0,0,1,0,0,0,0,0,0,0,0,0,0,"['대표작', '최강', '궁중', '반전', '최강자', '완벽', '서스펜스', '인생']"
295,격기3반,9.65,이학,0,0,1,0,0,0,0,1,0,0,0,0,0,"['기반', '모인', '클래스', '학생', '격투기', '약점', '정점', '주지', '무술', '세계', '일고', '약골', '소년', '상쇄', '세상', '중심', '투입', '신체적', '한국', '전국']"
296,간 떨어지는 동거,9.97,나,0,0,1,0,0,0,0,0,0,1,0,0,0,"['불의', '동거', '여우', '어르신', '여대생', '사태', '해결', '제안', '노력', '구미호', '여대', '사고', '구슬']"
297,이번 생도 잘 부탁해,9.98,이혜,0,0,1,0,0,0,0,0,0,0,0,0,0,"['저돌적', '전생', '라이벌', '최대', '회차', '로맨스', '기억', '인생', '저돌']"
298,후기,9.95,조석,0,0,1,0,0,0,1,0,0,0,0,0,0,"['삼류', '연재', '사실', '살인', '무가지', '소설', '후기']"
299,튜토리얼 탑의 고인물,9.33,방구석김씨,0,0,1,0,0,0,1,0,0,0,0,0,0,"['사벽', '토리', '세상', '저주', '레벨', '능력']"
300,사신소년,9.92,류,0,0,1,0,0,0,0,1,0,0,0,0,0,"['대가', '한계', '소년', '액션', '두뇌', '수명', '자의', '스포츠', '플레이', '화려', '능력']"
301,장씨세가 호위무사,9.97,조형근,0,0,1,0,0,1,0,0,0,0,0,0,0,"['광휘', '시대극', '이드', '호위', '무사', '은둔', '원작', '고수', '소설', '무협']"
302,개를 낳았다,9.97,이선,0,0,1,0,0,0,0,0,0,0,1,0,0,"['이별', '사랑', '만남', '너와', '주인', '강아지', '성장']"
303,노답소녀,9.87,석우,0,0,1,0,0,0,0,0,0,0,0,0,0,"['친구', '재벌', '경호', '대가', '정체', '전학', '왕따', '가빈', '손녀', '하루', '비밀리', '하나', '성격']"
304,나노마신,9.95,현절무,0,0,1,0,0,0,0,1,0,0,0,0,0,"['미래', '사생아', '자리', '천여', '멸시', '나노', '최고', '무림', '송두리', '목숨', '주입', '인생', '후손', '머신', '위협']"
305,여주실격!,9.94,기맹기,0,0,1,0,0,0,1,0,0,0,0,0,0,"['이상', '스토리', '여배우', '배우', '복귀']"
306,초인의 시대,9.96,섭이,0,0,1,0,0,0,1,0,0,0,0,0,0,"['괴물', '출현', '시대', '제압', '초인', '등장', '불명', '도래', '정체불명', '근원', '인의', '지구']"
307,헬58,9.95,장성준,1,0,1,0,0,0,1,0,0,0,0,0,0,"['다툼', '암투', '권력', '희망', '약육강식', '지옥', '서민', '주인공', '배신', '탈출']"
308,하렘의 남자들,9.81,"알파타르트,히어리...",0,0,1,0,0,0,0,1,0,0,0,0,0,"['최소', '전무', '국서', '대신', '매력', '제안', '황태', '황녀', '무한', '본국', '하이', '거지', '심기', '충격', '세력', '황제', '첫사랑', '기도', '전무후무', '치명', '정도', '치명적', '이복', '권력자', '하렘', '결혼', '가시', '후궁', '보고', '반란', '남매', '여황제', '마음', '다섯', '제국']"
309,신도림,9.95,오세형,0,0,1,0,0,0,0,0,0,1,0,0,0,"['생존', '도림', '지하', '도시', '소년', '비밀', '세상']"
310,중증외상센터 : 골든 아워,9.97,한산이가,0,0,1,0,0,1,0,0,0,0,0,0,0,"['난폭', '천사', '전문의', '외과', '프로젝트', '환자', '또라이', '사명감', '중증', '외상', '센터', '전문']"
311,파이게임,9.92,배진수,0,0,1,0,0,0,0,1,0,0,0,0,0,"['후속', '머니', '게임', '시간']"
312,캐슬,9.97,정연,0,0,1,0,0,0,1,0,0,0,0,0,0,"['한판', '복수', '권력', '승부', '특급', '세계', '목숨', '절대', '킬러']"
313,맘마미안,9.96,미티,0,0,1,0,0,0,0,0,0,0,0,0,0,"['아들', '목숨', '뒷바라지', '엄마']"
314,화이트 블러드,9.97,임리나,0,0,1,0,0,1,0,0,0,0,0,0,0,"['뱀파이어', '처절', '로맨스', '액션', '스타일']"
315,앵무살수,9.97,김성진,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수행', '정체', '진시황', '검법', '전설적', '뱃사공', '전설', '비서', '근경', '소하', '후계자', '구파']"
316,사상최강,9.53,황규영,0,0,1,0,0,0,0,1,0,0,0,0,0,"['균형', '유지', '사상', '질서', '최강', '천하', '한계', '견제', '고수', '내공', '십대', '세상', '시원', '서로']"
317,남주의 첫날밤을 가져버렸다,9.97,"황도톨,티바",0,0,1,0,0,1,0,0,0,0,0,0,0,"['전생', '구석', '영애', '화려', '다음', '엑스트라', '리플', '파티장', '침대', '만끽', '빙의', '소설', '다음날', '여주인공', '혼자', '귀족', '백작', '경험', '주의']"
318,하드캐리,9.91,조양,0,0,1,0,0,0,0,1,0,0,0,0,1,"['인성', '수호', '천상계', '게이', '최고', '외모', '부족', '공부', '도전', '본격', '게임', '전기', '프로', '실력', '하나', '성격']"
319,소녀재판,9.73,루즌아,0,0,1,0,0,1,0,0,0,0,0,0,0,"['비밀', '협박', '가을', '목격', '사건', '불허', '유현', '아무것', '재판', '예측', '이용', '그룹', '소녀', '동경', '학교', '본인', '평범']"
320,스터디그룹,9.96,신형욱,0,0,1,0,0,0,1,0,0,0,0,0,1,"['공고', '최악', '소굴', '유일', '스터디', '유성', '그룹', '교내', '깡패', '생존']"
321,입학용병,9.77,YC,0,0,1,0,0,0,0,0,0,0,0,0,0,"['용병', '비행기', '이진', '시절', '생존자', '추락', '유일한', '가족', '사고', '고향']"
322,원수를 사랑하라,9.95,정윤,0,0,1,0,0,1,0,0,0,0,0,0,0,"['고군분투', '분투', '캠퍼스', '고생', '과거', '로맨스', '늦깎이', '고군', '연희', '인생', '대학생']"
323,왕년엔 용사님,9.93,고샤,0,0,1,0,0,0,1,0,0,0,0,0,1,"['동네', '아줌마', '슈퍼', '불청객', '마왕', '올해', '봉인']"
324,만렙돌파,8.33,"성불예정,홍실",0,0,1,0,0,0,0,0,0,0,0,0,0,"['싸움', '각성', '현실', '원래', '기봉', '몬스터', '귀환', '오류', '테스트', '세상']"
325,전자오락수호대,9.97,가스파드,0,0,1,0,0,1,0,0,0,0,0,0,0,"['조난', '최고', '요원', '게임', '일꾼', '비밀', '굴곡', '치의']"
326,연놈,9.86,상하,0,0,1,0,0,1,0,0,0,0,0,0,0,"['시간', '소녀', '소년', '여름']"
327,고삼무쌍,9.94,B급달궁,0,0,1,0,0,0,0,1,0,0,0,0,0,"['현대', '파괴', '학원', '고등학교', '습격', '고교', '무림', '액션', '배경', '천년', '무협', '장르']"
328,레사 시즌2~3,9.97,POGO,0,0,1,0,0,0,1,0,0,0,0,0,0,"['공평', '어둠', '모두', '전쟁', '멸망']"
329,유일무이 로맨스,9.98,두부,0,0,1,0,0,0,1,0,0,0,0,0,0,"['침범', '스타', '일상', '유일', '절정', '배우', '인기', '아이', '사심', '무이', '가득']"
