idx,name,score,writer,age_limit
1817,2018 다음웹툰 능력고사,9.91,DAUM WEBTOON,0
1818,허식당,9.62,선이,0
1819,연민의 굴레,9.90,재활용,0
1820,초월(初月),9.91,이현세,0
1821,매분구,9.90,도약,0
1822,파파 투 파파,9.82,YEMMINE,0
1823,아수라발발타,9.43,현마담,0
1824,공대에는 아름이가 없다,8.93,라라시스터,0
1825,내 사랑 마리아,9.79,기선,0
1826,가랑가랑,9.93,이이영,0
1827,총수,9.59,정기영,0
1828,혼자를 기르는 법,9.92,김정연,0
1829,이프 1,9.63,양광민,0
1830,이프 2,9.44,김영민,0
1831,사컷 : 죽음의 소리,6.76,유난희,1
1832,내가 안했어요,9.84,김준석,0
1833,그 녀석이 찾아왔다,9.52,HYO/김진희,0
1834,두번째 집,9.93,우현,0
1835,라그나로크,9.80,서재일,0
1836,독고 플라워,9.67,홍솔민,0
1837,독고 리와인드,9.92,백승훈,0
1838,독고,9.80,백승훈,0
1839,통 3부 유아독존,9.78,백승훈,0
1840,통 2부 비밀,9.88,백승훈,0
1841,통 1부,9.79,백승훈,0
1842,아이쇼핑,9.85,류가명,1
1843,매생이가 나타났다,9.90,오청,0
1844,어른의 취미,9.62,장어진,0
1845,금빛도깨비 쿠비,9.91,김성주,0
1846,네크로맨서,9.88,홍작가,0
1847,옥탑의 전설,9.87,우주용,0
1848,가딩 : 그녀는 나의 웬수,7.76,BUDDY,0
1849,대새녀의 메이크업 이야기,9.64,여은,0
1850,마귀,9.75,한큰빛,0
1851,실,9.93,보리,0
1852,고등학쌤,9.75,백영민,0
1853,대나무숲,9.58,고도슴,0
1854,브릿지,9.92,강풀,0
1855,미씽 : 비 오는 날마다,9.70,그린비,0
1856,월령관 살인사건 ,9.85,곡,0
1857,공방의 마녀,9.73,박소희,0
1858,마이 러블리 투투,9.66,고방,0
1859,사랑스러운 복희씨,9.90,김인정,0
1860,게임회사 여직원들,9.58,마시멜,0
1861,눈을 감다,9.73,이승환,0
1862,MR!P : 어둠의 씨앗,9.75,이지에이 EGA,0
1863,풍뎅이뎅이,9.73,주니쿵,0
1864,더스크 하울러,9.67,크루,0
1865,라디오 갤럭시,9.82,라자루스,0
1866,나빌레라,9.95,지민,0
1867,케덴독,9.87,박희정,0
1868,저택의 주인,9.58,디디,1
1869,무장,9.70,김철현 ,0
1870,블랙 마리아,9.19,yami ,0
1871,살아말아,9.91,고은,0
1872,바퀴벌레,9.74,조금산,1
1873,인천상륙작전,9.92,윤태호,0
1874,고교대장부,7.72,김도헌,0
1875,아띠아띠,9.92,쵸밥,0
1876,신수의 주인,9.64,제브,0
1877,퍼펙트 게임,9.93,장이,0
1878,애완견의 법칙,9.79,도담,0
1879,피치핏치핑크,9.68,박가영,0
1880,기적의 앱스토어,9.56,삼각설탕,0
1881,백 투 더 하이틴,9.80,홍슬,0
1882,달콩분식,8.47,수박,0
1883,어떤 거짓말,9.36,이세형,0
1884,웹툰작가 살인사건,9.91,DAUM WEBTOON,0
1885,음양사,9.91,박형준,0
1886,일진의 크기,9.56,주명,0
1887,가디언즈 오브 갤럭시 :  죽음의 보석,9.85,임강혁,0
1888,잉어왕,8.48,Peter Mon,0
1889,장산범 : 거부할 수 없는 목소리,9.85,GAR2,0
1890,썸머드림,9.35,복숭아,0
1891,마샬아츠,7.67,강지윤,0
1892,궁상가족,9.81,김다정,0
1893,도플,9.71,현철,0
1894,랫츠,9.74,고래우,0
1895,로렌스를 구해줘,9.91,강형규,0
1896,아 지갑놓고나왔다,9.92,미역의효능,0
1897,못 잡아먹어 안달,9.88,센개,0
1898,용이라고 불러줘,9.61,분홍곰,0
1899,Dr.브레인,9.92,홍작가,0
1900,에비츄,9.54,EBICHU,0
1901,당신의 소원은 무엇입니까,9.88,채덕,0
1902,트레져헌터3,9.70,허견,0
1903,Rule makers,9.67,김철현 ,0
1904,중인클럽,9.89,해송,0
1905,술꾼도시처녀들,9.70,미깡,0
1906,애프터눈 히어로즈,9.63,구자윤,0
1907,키스앤코리아,9.90,김나임,0
1908,결혼복권,9.66,다호,0
1909,낯선 거울,9.28,안정은,0
1910,부암동 복수자 소셜클럽,9.91,사자토끼,0
1911,"아이오, 아이티!",9.52,네온비,0
1912,70,9.57,김재희,0
1913,"어쩌면, 사랑",9.79,모우,0
1914,빅토리아처럼 감아차라,9.57,유희,0
1915,아스팔트 정원,5.05,이원진,0
1916,올드독의 맛있는 제주일기,9.72,올드독,0
1917,파도를 걷는 소녀,9.91,고아라,0
1918,조상님이 돌아왔다,9.86,WONDER,0
1919,신시,9.82,정은숙,0
1920,Last Test,9.02,근호,0
1921,아시안 하이웨이,7.23,최인환,0
1922,답은 이미 정해져있다,9.70,팀 21세기 삼월이,0
1923,19년 뽀삐,9.85,마영신,0
1924,뷰티풀 라이어,9.54,안재서,0
1925,세자전,9.73,정이리이리,0
1926,그놈은 여고생,9.60,백영민,0
1927,놀러와 마이홈,9.86,만물상,0
1928,아담,9.54,라떼,0
1929,페이머스맨,9.46,유비,0
1930,"회색 방, 소녀",9.77,봉봉,0
1931,소년 가라사대,9.83,민홍,0
1932,무균격리구역 AA아파트,8.63,미스비글,0
1933,여우는 같은 덫에 두 번 걸리지 않는다,9.87,박흥용,0
1934,밤의 베란다,9.83,이제,0
1935,부탁해요 이별귀,9.79,하나,0
1936,보에,9.46,서기진,0
1937,웰컴 투 고스트시티,9.72,라떼,0
1938,캐셔로,9.06,team befar,0
1939,오빠의 향기,9.72,복슬,0
1940,사랑하는 나의 엄마에게,9.96,안나보니따,0
1941,하푸하푸,9.24,꿀때징,0
1942,국민사형투표,9.79,정이품,0
1943,멈춰있는 동안에,8.70,박우진,0
1944,던전오브다단계,9.75,데몬제이,0
1945,학교를 떠나다,8.70,버선버섯,0
1946,우리 집에 사는 남자,9.65,유현숙,0
1947,지구방위연구소,9.54,니나노머신,0
1948,더 헌터,9.18,이태훈,0
1949,죽어 마땅한 자,9.41,지뚱,0
1950,양말도깨비,9.85,만물상,0
1951,아빠는 16세,8.11,서랍천사,0
1952,백조만화방,9.23,김민욱,0
1953,계마로의 블로그,9.73,나날,0
1954,생존인간,9.74,디디,0
1955,집떠난 개고생,7.84,만자기,0
1956,잉어왕의 2030 남자 리얼 라이프,8.78,Peter Mon,1
1957,청춘극장,9.87,이은재,0
1958,별신마을 각시,9.83,류성곤,0
1959,마야비,8.14,Greenbi ,0
1960,[특집] 15인의 반전만화,8.84,DAUM WEBTOON,0
1961,스타워즈 : 깨어난 포스 그 이전의 이야기,9.80,홍작가,0
1962,오버 스팀,9.20,서윤교,0
1963,장기대출,8.55,GAR2,0
1964,아유고삼,9.65,팀 양스마일,0
1965,스타캣의 힐링툰,9.43,박정아,0
1966,감염,8.51,종헌,0
1967,루드비코의 움짤 일상,9.33,DAUM WEBTOON,0
1968,루리웹 괴담썰,8.61,DAUM WEBTOON,0
1969,달세즈,9.73,세라,0
1970,설련화,8.51,참치캔,0
1971,2015 동물농장,9.94,한재준,0
1972,아메리칸 유령잭,9.81,안정은,0
1973,여기 고수 추가요!,3.40,흑석,0
1974,잡초 이야기 : LIVE,9.37,정이리이리,0
1975,무(武)림수사대2,8.49,이충호,0
1976,치삼만화,9.05,치삼,0
1977,50픽셀 데이즈,9.39,구슬,0
1978,꽃드림,9.57,팀 샐러드레씽,0
1979,타고난 사람들,9.60,맥퀸스튜디오,0
1980,점핑걸,9.58,우주용,0
1981,마늘오리무중,9.77,김용환,0
1982,용비개천가,9.32,문미영,0
1983,아메리칸 유령잭 : 무빙툰,9.77,안정은,0
1984,친구엄마,8.48,최호진,0
1985,달콤쌀쌀한 신혼부부,9.67,난다,0
1986,[PC개편특집] 달라진 그녀석,9.78,DAUM WEBTOON,0
1987,조난! 에로로,9.79,라라시스터,0
1988,물빛에 빠져죽다,7.38,윰윰,0
1989,잉여인생,9.66,철수,0
1990,귀신,9.67,장작,0
1991,셜록 : 여왕폐하의 탐정 2,9.54,곡,0
1992,무빙,9.77,강풀,0
1993,묘진전,9.89,젤리빈,0
1994,치삼만화 더빙툰,9.83,소통 스튜디오,0
1995,하푸하푸 더빙툰,9.66,소통 스튜디오,0
1996,가족의 초상,8.40,김성주,0
1997,들숨날숨,9.06,와자,0
1998,지하철도의 밤,9.63,윤필,0
1999,파인,9.84,윤태호,0
2000,하윤의 죄,9.77,이림,1
2001,연애가 제일 쉬웠어요,9.59,참치캔,0
2002,새나라의 어린이들,9.81,골판지,0
2003,하숙집 도로시,9.70,환상거북,0
2004,왈퐈,9.77,강형규,0
2005,데미지 오버 타임,8.84,선우훈,0
2006,소소한가,9.65,강소소,0
2007,양말도깨비 더빙툰,9.7,소통 스튜디오,0
2008,관찰인간,9.81,디디,0
2009,까칠한 임작가의 만화그리기,9.62,임강혁,0
2010,와인드업 아이돌,9.22,김시호,0
2011,구여친클럽,9.9,엄마미안,0
2012,PT맨 강코치,9.20,박성철,0
2013,동네의사 닥터쿡,8.40,팀 그로우,0
2014,엘리베이터에 낀 그 남자는 어떻게 되었나,9.01,이상록,0
2015,찡한 일상단편,9.85,ZZING,0
2016,나의 빛나는 세계,9.85,마루,0
2017,오늘은 자체 휴강,9.67,계란계란,0
2018,에스탄시아 3,8.74,팀 풍경,0
2019,브레이커2,9.32,박진환,0
2020,새싹툰,8.66,정욤,0
2021,늑대처럼 울어라,9.79,이세형,0
2022,안녕! 바북아,9.06,윤필,0
2023,괴담콜렉터,8.27,강산,0
2024,에이스 하이,9.78,유희,0
2025,어벤져스 : 일렉트릭 레인,7.58,고영훈,0
2026,상상고양이,9.87,김경,0
2027,"<연애가 제일 쉬웠어요> 실전, 연애노트",9.26,참치캔,0
2028,도대체 무슨 일이야,8.04,유니 UNI,0
2029,그녀와 32분의 1,9.88,오곡,0
2030,유턴,8.71,이규환,0
2031,"비긴, 짜릿하게 이뤄져라",9.36,정은숙,0
2032,천국에 깃들다,9.05,조주희,0
2033,지킬박사는 하이드씨,8.09,이충호,0
2034,하이드,9.60,이충호,0
2035,암묵적 동의,9.05,만자기,0
2036,<저녁같이 드실래요> 그들의 대화,9.53,박시인,0
2037,호구의 사랑,9.72,유현숙,0
2038,슈퍼스타 마광길,8.95,김도헌,0
2039,순간,9.81,김종진,0
2040,괴물 같은 아이돌,9.71,민홍,0
2041,부엉이 식당,9.41,최인환,0
2042,체리보이 그녀,9.27,남쪽개미,0
2043,청둥아 진정해!,9.85,윤필,0
2044,취미학배틀,8.06,낼름이,0
2045,레테,9.72,강도하,0
2046,모험의 꿈동산,9.65,니나노머신,0
2047,이장본색,9.46,지뚱,0
2048,연무,9.84,변기현,0
2049,언더시티2,9.66,쵸밥,0
2050,기래믹스,9.42,송기래,0
2051,PEAK ,9.77,임강혁,0
2052,동재네 식구들,9.82,김민재,0
2053,개와 토끼의 주인,8.17,이원진,0
2054,로봇이 상냥해,9.55,꿀오뎅,0
2055,신사의 집,9.83,두엽과 영인,0
2056,즐거운 나의 집,9.38,노대주,1
2057,청소년 영화,9.82,고아라,0
2058,모르모트 인 더 시티,9.21,데몬제이,0
2059,장난감의 사정,9.45,김도연,0
2060,셜록 : 여왕폐하의 탐정 1,9.67,zohan,0
2061,제비전,9.81,고은,0
2062,아네미아,9.77,홍작가,0
2063,한성 1905,9.61,제피가루,0
2064,팬더댄스,8.31,조경규,0
2065,은밀하게 위대하게2,9.44,Hun,0
2066,여행해도 똑같네,9.44,캐러멜,0
2067,포착! 락스캔들,8.03,김윤수,0
2068,루드비코의 만화일기,9.75,루드비코,0
2069,마왕을 위한 동화,9.31,김용환,0
2070,육갑 : 여섯개의 갑,9.07,지뚱,0
2071,포코알레그레토,9.80,김용회,0
2072,달이 내린 산기슭,9.83,손장원,0
2073,망치를 부수는 변호사,9.59,엄세윤,0
2074,잘 먹겠습니다,7.86,미소,0
2075,꽃처럼 산다,9.78,HUN/박형준/송래현,0
2076,포션매니아,9.33,톱밥,0
2077,쓸개,9.78,강형규,0
2078,트러블 메이커 어게인,9.02,이무기,0
2079,공긔 엇더하니잇고,7.35,yami ,0
2080,지구 전세냈냐,9.15,강산,0
2081,카산드라,9.77,이하진,0
2082,빌어먹을 것들,9.38,이태훈,0
2083,군대라면,5.00,김병관,0
2084,명탐정 포우,9.70,고동동,0
2085,동거,9.26,김영찬,0
2086,기세기세2,8.60,진냥,0
2087,아름다운 선,9.56,강도하,0
2088,오토마타,9.72,김다찌,0
2089,러브메이커,9.78,정종수,0
2090,더 퀸 : 침묵의 교실 ,9.61,김인정,0
2091,삼풍,9.74,한상훈,0
2092,탐묘인간,9.75,soon,0
2093,외발로 살다,9.74,고영훈,0
2094,CCTV,8.39,INJO,0
2095,미 앤 아이,7.63,고리타,0
2096,마녀,9.67,강풀,0
2097,왕자의 조건,9.03,윰윰,0
2098,설국열차 : 프리퀄,9.31,윤태호,0
2099,십이야,9.88,무류,0
2100,라임 오딧세이,9.64,글피,0
2101,하우스 메이트,9.11,만자기,1
2102,짐승수컷고등학교,9.59,비누끼,0
2103,9교시엔  XOXO,8.72,박성철,0
2104,벼랑 끝의 디저트,8.85,윤소이,0
2105,오!솔로,9.34,정이리이리,0
2106,저스트 원 샷,9.42,김예린/장유라,0
2107,인기 있는 남자,9.06,최호진,0
2108,폐어,9.53,최민호,0
2109,제 0시 : 대통령을 죽여라,7.83,이충호,0
2110,수사전,9.75,팀 풍경,0
2111,가우시안 블러,9.68,박시인,0
2112,파수꾼의 왈츠,9.70,김도연,0
2113,파동,9.39,장이,1
2114,결혼해도 똑같네,9.70,네온비,0
2115,0.1초의 설렘,9.45,임강혁,0
2116,지옥철,8.98,고동동,0
2117,우리집 새새끼,9.70,골드키위새,0
2118,안되는 건 안되는 거다,9.69,홍작가,0
2119,은밀하게 위대하게 : 슬럼버,9.74,Hun,0
2120,검둥이 이야기,9.73,윤필,0
2121,피노키오,9.72,마루,0
2122,글로리힐,9.08,이윤균,0
2123,바람을 가르며,6.79,이강산,0
2124,다이아몬드 더스트,9.61,강형규,0
2125,사일런트 스마일,9.21,심군,0
2126,3M,5.81,강도하,0
2127,헌티드 스쿨,9.54,계란계란,0
2128,세상 밖으로,9.74,조금산,0
2129,커밍업!,9.40,기선,0
2130,그루밍 선데이,9.65,Hun,0
2131,돼지고기 동동,7.41,조경규,0
2132,한여름밤의 꿈,9.78,김용회,0
2133,영혼을 위한 드래곤 수프,9.30,헤드플레이,0
2134,나쁜 여자들,7.53,미소,0
2135,루드비코의 만화영화,9.69,루드비코,0
2136,파이팅 스타,8.11,두엽,0
2137,"다시, 봄",9.69,라라시스터,0
2138,언더시티,9.51,쵸밥,0
2139,올망동은 평화롭습니다,9.54,니나노머신,0
2140,트릭코드,9.36,환상거북,0
2141,애썸,9.78,김종진,0
2142,트레이스 : 향수,9.19,김다찌,0
2143,미궁의 숲,7.11,알콘,0
2144,웨이크 업 데드맨,9.44,김용환,0
2145,오세요 타로샵,8.21,박강호,0
2146,발광하는 현대사,8.88,강도하,1
2147,아수라연,8.96,윰윰,0
2148,노루 ,9.74,안성호,0
2149,청춘이 청춘일때,9.41,전상영,0
2150,황야의 무법자들,9.04,X-COMIX,0
2151,아코르,9.74,이지영,0
2152,다이어터,9.70,캐러멜,0
2153,굿모닝 사회인 야구,9.47,장이,0
2154,나는 매일 그를 훔쳐본다,9.62,유현숙,0
2155,고.흔.연,9.59,이진아,0
2156,4월의 눈을 가진 소녀,8.28,윤지선,0
2157,가디언스2,6.22,ZERO BASE,0
2158,돌발영상,8.68,레드렌,0
2159,레이어즈 아나키,9.48,글피,0
2160,오! 마이 레이스,9.45,배추도사무도사,0
2161,어떤 교집합,9.67,고아라,0
2162,위나암림,9.50,오연,0
2163,란의 공식,9.62,양영순,0
2164,코알랄라,7.35,yami ,0
2165,용사에게 소중한 것,9.17,데몬제이,0
2166,빨간봉투,9.08,최호진,0
2167,미세스 선녀,9.37,아초,0
2168,도사랜드,9.63,두엽,0
2169,흰둥이,9.73,윤필,0
2170,대디 고 라운드,9.36,희나리,0
2171,바람개비 소년의꿈,8.55,강도하,0
2172,낙오여군복귀기,8.42,윤필,0
2173,모든걸 걸었어,9.59,박용제,0
2174,지혜가 쫀득쫀득,9.22,어택,0
2175,순정큐피트,9.79,오곡,0
2176,비굴해도 괜찮아,9.29,강모림,0
2177,후크는 악당이다,9.09,엄세윤,0
2178,날 좋아해줘,9.21,김도연,0
2179,사춘기 메들리,9.62,곽인근,0
2180,소녀K,8.89,고영훈,0
2181,남자들의 수다,8.48,냥군,0
2182,사라세니아,9.61,이상록,0
2183,환상의 파트너,9.73,김예린/장유라,0
2184,쏘쏘리,9.12,김인호,0
2185,라스트,9.64,강형규,0
2186,오늘의 히어로,9.05,김상수,0
2187,스틸레인,9.64,제피가루,0
2188,별호도감,5.55,불타는 오렌지,0
2189,보고 있으면 기분 좋아져라 ,9.60,페리테일,0
2190,조명가게,9.44,강풀,0
2191,낭만오피스,9.39,김국현,0
2192,창작의 고통,8.24,낼름이,0
2193,돼지털,8.32,옥이,0
2194,아침에 시 한 수,5.82,조경규,0
2195,커피와 하루 the start,9.40,한상훈,0
2196,바나나 트위스트,9.48,김병관,0
2197,메트로놈,8.63,이원진,0
2198,무한도전,8.50,DAUM WEBTOON,0
2199,무늬만 사람,9.44,김효중,0
2200,잡초이야기,9.30,정이리이리,0
2201,더 파이브,9.18,정연식,0
2202,블랙윈드,9.45,제이군,0
2203,기춘씨에게도 봄은 오는가,9.68,네온비,0
2204,77번째 돌연변이,7.81,코리,0
2205,그녀의 수염,8.74,유동혁,0
2206,학원기이야담,9.53,계란계란,0
2207,에어리어제로,9.58,라라시스터,0
2208,창공의 코코,9.15,심군,0
2209,여섯살 엄마,9.08,윰윰,0
2210,피NO키오,7.49,세환,0
2211,인터뷰,9.78,루드비코,0
2212,데드크로스,8.24,스튜디오 해닮,0
2213,언더스터디,8.91,Two Park,0
2214,레이어즈,9.30,글피,0
2215,냥군의 서울맛집,7.73,냥군,0
2216,광해이야기2,3.65,DAUM WEBTOON,0
2217,보지 못하고 듣지 못하고 사랑해,9.75,고영훈,0
2218,트레져헌터2,9.68,허견,0
2219,나선의 젠투,8.26,김홍선,0
2220,거울아씨전,9.50,환상거북,0
2221,기다림이 설렘이 되는 숫자2,9.29,론반스,0
2222,꿈꾸는 고양이 바림,8.93,장소영,0
2223,파라다이스,9.22,미소,0
2224,야옹이와 흰둥이,9.71,윤필,0
2225,이너 다이어리,9.00,최호진,0
2226,가디언스,7.83,ZERO BASE,0
2227,고마워 다행이야,5.42,장대현,0
2228,수심 3000m에 닿으면,9.64,김만호,0
2229,마왕의 성,9.40,서강용,0
2230,녹색인간,8.44,이우,0
2231,기네스 세계기록 세우기,9.35,팀 샐러드레씽,0
2232,조선협객유랑기 솔개편,9.32,감나무,0
2233,오늘또오늘,9.44,희나리,0
2234,럭키미,9.68,고아라,0
2235,라이오트,8.73,박강호,0
2236,대박소녀,7.87,헤드플레이,0
2237,전설의 주먹,9.41,이윤균,0
2238,벌총총,8.75,두낫잇,0
2239,시간을 지배하는 김대리,7.87,헤드플레이,0
2240,마노'S 패밀리,9.41,문와쳐,0
2241,배추걸의 우아한 일상,8.67,배추걸,0
2242,비산,9.76,박혜림,0
2243,아쉬탕가,8.75,홍경원,0
2244,커피와 하루 ternate,9.21,한상훈,0
2245,킨더삼국,8.33,이찬,0
2246,인생이장난2,9.24,이무기,0
2247,암브로시아,7.26,와자,0
2248,가론피,9.14,P,0
2249,모르모트,9.11,데몬제이,0
2250,사랑이야기,8.60,김진,0
2251,똥벌레,9.05,옥이,0
2252,노숙자 블루스,9.46,조금산,0
2253,좀비의 시간2,8.28,이경석,0
2254,차이니즈 봉봉클럽 북경편,9.08,조경규,0
2255,아는 동화,7.88,손두부,0
2256,앞으로 나란히,8.47,글피,0
2257,겨울하나,9.69,마루,0
2258,마당에 데굴데굴 열매,9.71,라라시스터,0
2259,커피와하루,9.41,한상훈,0
2260,아내를 죽였다,9.45,희나리,0
2261,페어리하트,8.91,타라,0
2262,무채색 가족,9.77,강형규,0
2263,프리스타일 풋볼,4.88,임준,0
2264,당신의 모든 순간,9.65,강풀,0
2265,얼렁뚱땅 사무소,7.27,임준,0
2266,신입사원 김이병씨,6.05,김상수,0
2267,엄마 찾아 우주선,8.4,-견자-,0
2268,당신과 당신의 도서관,9.66,곽인근,0
2269,마리오네트,9.52,우강식,0
2270,디스라이크,9.47,배추도사무도사,0
2271,미소식가,9.52,장어진,0
2272,수퍼우먼2,9.76,임강혁,0
2273,메신저,9.14,김달님,0
2274,몌별,9.56,윤희,0
2275,기찰비록,8.18,STUDIO 해닮,0
2276,슴셋,9.20,변기현,0
2277,빵굽는고양이,9.82,한혜연,0
2278,환상주사위,9.26,환상거북,0
2279,GONE,9.43,라라시스터,0
2280,만화가 말합니다,9.63,DAUM WEBTOON,0
2281,트레져헌터1,9.61,허견,0
2282,에스탄시아2,9.53,팀 풍경,0
2283,에스탄시아1,9.63,팀 풍경,0
2284,위대한 캣츠비,9.17,강도하,0
2285,아일랜드,8.57,팀 풍경,0
2286,브레이커1,8.99,박진환,0
2287,장마,9.09,고영훈,0
2288,이스크라,8.45,이충호,0
2289,매지컬,8.63,글피,0
2290,풋프린트,9.67,김만호,0
2291,팬더댄스와 차봉클럽,7.09,조경규,0
2292,샤논,5.48,알콘,0
2293,실버볼2,9.59,주니쿵,0
2294,12단곡괭이,9.69,이무기,0
2295,아리동 라스트 카우보이,9.71,제피가루,0
2296,주선,9.20,호랑,0
2297,스윗로드,9.06,송래현,0
2298,광해이야기,7.05,DAUM WEBTOON,0
2299,스트리트,6.02,V.A (SF),0
2300,크레이지,8.94,팀 풍경,0
2301,우리동네에 왜 왔니,9.82,조금산,0
2302,셔틀맨,9.56,캐러멜,0
2303,헌티드스쿨 원더러즈 에이스,9.49,계란계란,0
2304,To.From,9.63,오곡,0
2305,탄,9.30,임강혁,0
2306,신화전설,5.48,해민유철,0
2307,MIC,6.89,2top,0
2308,실버볼1,9.63,주니쿵,0
2309,반짝반짝 컬링부,9.77,곽인근,0
2310,시계태엽,9.30,안윤정,0
2311,카메라ON,9.11,환상거북,0
2312,울고싶을 때 날 봐,8.85,모토,0
2313,종달새가 말했다,8.16,이원진,0
2314,지옥에서 ,9.68,Hun,0
2315,고백,9.33,김인호,0
2316,모델,9.19,미소,0
2317,흩날리는,9.66,Hun,0
2318,펜트하우스,8.46,바천,0
2319,수퍼우먼1,9.69,임강혁,0
2320,그녀방위군,8.54,윤석,0
2321,R에 관해서,9.63,이림,0
2322,룬의 이야기,8.97,주니쿵,0
2323,까야제맛,8.37,하준성 ,0
2324,인생이장난,9.67,이무기,0
2325,세브리깡,9.21,강도하,0
2326,비행접시 ,9.25,고리타,0
2327,탁구공,9.82,조금산,0
2328,사랑보험,8.47,와자,0
2329,죽이는 노래방,8.62,변기현,0
2330,환상스케치,7.07,마진,0
2331,삼백이론,9.64,계란계란,0
2332,어게인,9.55,강풀,0
2333,업그레이드 ,8.10,선성경 ,0
2334,SO MANY PEOPLE,8.96,김상수,0
2335,무차별! 강팀장,9.57,홍경원,0
2336,미확인거주물체,9.56,장이,0
2337,파페포포,9.50,심승현,0
2338,방벽동,9.14,제피가루,0
2339,밤12시 ,8.90,DAUM WEBTOON,0
2340,염라공주 모모레,9.47,주니쿵,0
2341,술,9.18,고영훈,0
2342,12월 ,9.53,송래현,0
2343,고양이 장례식,9.58,홍작가,0
2344,향연상자,9.71,Hun,0
2345,박대리는 사회 부적응자,9.04,김상수,0
2346,항해1,9.74,Hun,0
2347,해골택시,8.53,와자,0
2348,마음이 만든 것,9.80,정필원,0
2349,이웃사람,9.05,강풀,0
2350,샴,9.60,Hun,0
2351,천사의 섬,9.53,고리타,0
2352,데이지2,9.15,청설모,0
2353,무림수사대,8.77,이충호,0
2354,페퍼민트 ,8.22,안윤정,0
2355,교수인형,9.74,팀 겟네임,0
2356,데자뷰,9.53,Hun,0
2357,공길동전,8.76,최가야 ,0
2358,울트라병장,9.39,김민재,0
2359,블러드 오션,9.60,팀 풍경,0
2360,"봄, 가을",9.62,이림,0
2361,큐브릭,8.81,강도하,0
2362,커피 앤 페이퍼,9.17,남지은,0
2363,모니 앤 스토리,9.46,마이모니,0
2364,도로시밴드,9.60,홍작가,0
2365,브이,9.73,제피가루,0
2366,천년동화,9.78,호랑,0
2367,그대를 사랑합니다,9.69,강풀,0
2368,오리우리,9.46,캐러멜,0
2369,도깨비,9.29,고영훈,0
2370,죽는남자,9.79,이림,0
2371,스멜스 라이크 30 스피릿,8.89,고리타,0
2372,로맨스 킬러,9.05,강도하,0
2373,26년,9.49,강풀,0
2374,제갈주먹,9.48,청설모,0
2375,심인애씨의 소유,8.70,남지은,0
2376,돈까스취업,9.54,노란구미,0
2377,남아돌아,9.53,캐러멜,0
2378,타이밍,9.64,강풀,0
2379,놀아죠 패밀리,8.35,남지은,0
2380,바보,9.49,강풀,0
2381,데이지1,9.18,청설모,0
2382,아파트,9.18,강풀,0
2383,순정만화,9.47,강풀,0
